char,sent_n,token_i,word
4,1,1,Government
22,1,4,Republic
38,1,7,Philippines
51,1,9,GRP
60,1,12,Moro
65,1,13,Islamic
73,1,14,Liberation
84,1,15,Front
91,1,17,MILF
97,1,19,announced
107,1,20,substantial
119,1,21,points
129,1,23,agreement
144,1,25,Thursday
156,1,27,key
160,1,28,issues
167,1,29,related
178,1,31,Ancestral
188,1,32,Domain
204,1,35,bring
210,1,36,peace
223,1,39,troubled
232,1,40,Mindanao
241,1,41,region
255,1,44,months
262,1,45,ahead
274,2,49,announcement
287,2,50,came
297,2,53,result
315,2,58,day
319,2,59,conference
335,2,61,week
340,2,62,held
348,2,64,Malaysia
364,2,67,town
372,2,69,Port
377,2,70,Dickinson
389,3,73,I
397,3,75,like
405,3,77,thank
411,3,78,Malaysian
421,3,79,Prime
427,3,80,Minster
435,3,81,Abdullah
444,3,82,Badawi
464,3,86,leading
476,3,88,ceasefire
486,3,89,process
502,3,92,facilitating
519,3,94,substantive
531,3,95,negotiations
546,3,98,stated
553,3,99,GRP
557,3,100,President
567,3,101,Gloria
574,3,102,Macapagal
584,3,104,Arroyo
593,4,107,Malaysia
606,4,109,led
613,4,111,International
627,4,112,Monitoring
638,4,113,Team
643,4,114,attempting
657,4,116,support
669,4,118,enforce
681,4,120,cease
687,4,122,fire
697,4,124,sides
703,4,125,agreed
731,4,131,violence
744,4,133,occasionally
757,4,134,flared
780,4,140,days
785,4,141,leading
803,4,145,meeting
815,5,149,Since
834,5,153,talking
842,5,154,peace
855,5,157,Philippine
866,5,158,government
896,5,164,time
909,5,167,touched
924,5,170,substantive
936,5,171,agenda
950,5,174,peace
956,5,175,process
966,5,178,said
975,5,180,chief
981,5,181,negotiator
996,5,183,MILF
1002,5,185,Mohaqher
1011,5,186,Iqbal
1023,6,190,areas
1032,6,192,concern
1048,6,195,week
1055,6,197,talks
1061,6,198,relate
1075,6,201,Ancestral
1085,6,202,Domain
1092,6,203,portion
1107,6,206,Tripoli
1115,6,207,Agreement
1128,6,209,June
1143,7,214,Ancestral
1153,7,215,domain
1160,7,216,refers
1170,7,218,territories
1182,7,219,claimed
1196,7,222,inhabited
1213,7,225,ancestors
1226,7,227,indigenous
1237,7,228,peoples
1254,7,232,discussed
1275,7,236,groups
1285,7,238,terms
1294,7,240,concept
1303,7,242,territory
1314,7,244,governance
1330,7,247,resources
1341,8,249,Security
1354,8,251,Rehabilitative
1369,8,252,Aspects
1395,8,257,agreements
1424,8,261,discussed
1442,8,264,currently
1458,8,266,implemented
1473,9,270,We
1490,9,274,detailed
1499,9,275,consensus
1509,9,276,points
1517,9,278,concerning
1532,9,280,land
1537,9,281,issue
1546,9,285,said
1551,9,286,Silvestre
1561,9,287,Afable
1573,9,290,chief
1579,9,291,negotiator
1594,9,293,GRP
1600,10,296,We
1603,10,297,agreed
1623,10,301,bridged
1640,10,305,percent
1655,10,308,issue
1668,10,311,area
1676,10,313,ancestral
1686,10,314,domain
1695,11,317,However
1708,11,320,spokesmen
1718,11,321,declined
1730,11,323,cite
1739,11,325,specific
1748,11,326,areas
1757,11,328,agreement
1773,12,332,predominantly
1787,12,333,Roman
1793,12,334,Catholic
1802,12,335,nation
1813,12,337,seen
1818,12,338,outbreaks
1831,12,340,kidnapping
1846,12,342,violence
1860,12,344,Muslim
1867,12,345,separatists
1879,12,346,groups
1894,12,349,MILF
1914,12,353,Moro
1919,12,354,National
1928,12,355,Liberation
1939,12,356,Front
1946,12,358,MNFL
1958,12,361,concluded
1968,12,362,separate
1977,12,363,peace
1983,12,364,talks
1998,13,368,Fighting
2027,13,373,resulted
2056,13,378,deaths
2070,14,382,MILF
2078,14,384,estimated
2091,14,386,currently
2120,14,391,members
2141,15,396,term
2146,15,397,Moro
2158,15,400,group
2171,15,403,comes
2186,15,406,Spanish
2194,15,407,term
2203,15,409,Arab
2208,15,410,Muslims
2220,15,413,Moors
2243,15,418,Reconquista
2255,15,419,period
2268,16,423,area
2276,16,425,land
2287,16,427,discussion
2299,16,429,called
2306,16,430,Bangsamoro
2318,16,432,refers
2331,16,435,area
2343,16,438,southern
2352,16,439,Philippines
2365,16,441,including
2379,16,443,island
2389,16,445,Mindanao
2408,16,448,areas
2415,16,450,claimed
2430,16,453,MILF
2444,16,456,ancestral
2454,16,457,homeland
2464,17,459,This
2469,17,460,area
2480,17,462,include
2516,17,471,Philippines
2530,18,474,This
2535,18,475,meeting
2551,18,478,seventh
2564,18,481,series
2574,18,483,GRP
2578,18,485,MLF
2582,18,486,Exploratory
2594,18,487,Talks
2618,18,493,result
2630,18,496,breakthrough
2646,18,498,substantive
2658,18,499,issues
2669,18,501,related
2680,18,503,immediate
2690,18,504,security
2699,18,505,concerns
2711,19,508,Further
2719,19,509,talks
2729,19,511,planned
2746,19,514,month
2755,19,516,Malaysia
2774,19,520,resolution
2792,19,523,conflict
2808,19,526,expected
2832,19,530,peace
2838,19,531,talks
2844,19,532,begin
2853,19,534,June
2859,20,536,Remaining
2869,20,537,potential
2879,20,538,areas
2888,20,540,conflict
2909,20,544,issue
2918,20,546,governance
2942,20,550,resolved
