char,sent_n,token_i,word
0,1,0,Ray
4,1,1,Nagin
15,1,4,mayor
24,1,6,New
28,1,7,Orleans
37,1,9,Louisiana
51,1,11,ordered
61,1,13,mandatory
71,1,14,evacuation
89,1,17,city
94,1,18,ahead
103,1,20,Hurricane
113,1,21,Gustav
122,2,24,Nagin
128,2,25,states
140,2,27,residents
151,2,29,need
162,2,32,scared
181,2,37,calls
192,2,40,mother
206,2,43,storms
215,3,46,Residents
246,3,53,city
254,3,55,Sunday
261,3,56,evening
270,4,58,Even
286,4,61,announcement
300,4,63,tens
308,4,65,thousands
321,4,67,people
340,4,70,began
349,4,72,flee
358,4,74,city
366,4,76,Saturday
376,5,78,Nagin
387,5,80,stated
417,5,86,people
429,5,88,taken
446,5,92,city
454,5,94,buses
465,5,96,provided
475,5,98,trains
486,5,100,planes
496,6,104,This
501,6,105,storm
513,6,108,powerful
526,6,110,growing
539,6,112,powerful
554,6,114,day
559,7,116,I
567,7,119,sure
578,7,122,seen
592,7,124,like
604,7,128,said
609,7,129,Nagin
618,7,131,reporters
637,7,134,press
643,7,135,conference
654,7,136,Saturday
666,8,140,If
677,8,143,stubborn
709,8,150,taking
724,8,153,seriously
740,8,156,need
772,8,165,decide
782,8,167,stay
809,9,175,Anyone
820,9,177,decides
831,9,179,stay
837,9,181,I
849,9,185,like
854,9,186,I
856,9,187,said
871,9,190,Katrina
885,9,193,sure
902,9,197,axe
927,9,203,carving
940,9,205,way
948,9,208,busting
961,9,210,way
977,9,214,attic
998,9,219,roof
1008,9,221,waters
1032,9,226,surrounded
1056,9,230,event
1064,9,233,said
1069,9,234,Nagin
1084,9,237,press
1090,9,238,conference
1101,9,239,yesterday
1113,10,242,Along
1128,10,245,issuing
1143,10,248,mandatory
1153,10,249,evacuation
1164,10,250,order
1171,10,252,Nagin
1177,10,253,detailed
1188,10,255,dawn
1193,10,257,till
1198,10,259,dusk
1203,10,260,curfew
1214,10,262,said
1224,10,264,emergency
1234,10,265,services
1252,10,268,unavailable
1274,10,272,Monday
1282,10,274,south
1291,10,276,Highway
1303,11,279,He
1306,11,280,continued
1317,11,282,explaining
1328,11,283,evacuation
1339,11,284,plans
1361,11,288,residents
1378,11,291,New
1382,11,292,Orleans
1390,11,293,area
1396,11,295,including
1410,11,297,use
1417,11,299,contraflow
1428,11,300,lanes
1437,11,302,major
1443,11,303,highways
1460,11,306,use
1477,11,310,buses
1486,11,312,aid
1494,11,314,evacuation
1505,11,315,effort
1513,12,317,He
1521,12,319,detailed
1534,12,321,relief
1541,12,322,preparations
1554,12,323,including
1574,12,326,National
1583,12,327,Guard
1589,12,328,personnel
1605,12,330,deployed
1621,12,333,area
1634,12,336,medical
1642,12,337,care
1647,12,338,provisions
1660,13,341,In
1669,13,344,New
1673,13,345,Orleans
1685,13,347,devastated
1701,13,349,levees
1708,13,350,broke
1721,13,352,Hurricane
1731,13,353,Katrina
1740,14,355,Nearly
1753,14,357,people
1765,14,359,killed
1781,14,362,storm
1792,14,364,landfall
1807,14,366,Louisiana
1819,14,368,coast
