char,sent_n,token_i,word
4,1,1,New
8,1,2,Zealand
16,1,3,government
31,1,5,announced
46,1,7,New
50,1,8,Zealand
68,1,12,Free
76,1,16,air
81,1,18,FTA
86,1,20,digital
94,1,21,television
112,1,24,start
126,1,27,year
137,2,31,broadcasters
151,2,33,TVNZ
157,2,35,CanWest
166,2,37,MÄ
169,2,39,ori
173,2,40,Television
189,2,43,TAB
197,2,45,Radio
203,2,46,New
207,2,47,Zealand
220,2,49,forged
230,2,51,alliance
239,2,52,called
246,2,53,FreeView
265,2,56,leased
272,2,57,satellite
282,2,58,space
296,2,61,digital
304,2,62,television
316,3,64,Digital
324,3,65,television
340,3,67,mean
345,3,68,viewers
357,3,70,receive
367,3,72,crisper
375,3,73,picture
384,3,75,clearer
392,3,76,radio
398,3,77,signals
407,3,79,limited
415,3,80,reception
425,3,81,problems
444,3,85,channels
455,4,88,FreeView
469,4,90,require
477,4,91,television
488,4,92,viewers
499,4,94,buy
505,4,96,set
513,4,98,box
518,4,100,similar
533,4,103,SKY
537,4,104,Network
545,4,105,Television
556,4,106,decoder
565,5,108,Some
570,5,109,viewers
586,5,112,areas
597,5,114,need
605,5,116,buy
611,5,118,satellite
621,5,119,dish
639,6,124,approximated
652,6,125,cost
681,6,134,dish
693,6,139,NZD
699,7,142,However
720,7,147,subscription
733,7,148,cost
739,7,150,unlike
746,7,151,Sky
750,7,152,Television
763,8,155,Mr
766,8,156,Cavanagh
776,8,158,Radio
782,8,159,New
786,8,160,Zealand
794,8,161,chief
800,8,162,executive
811,8,164,says
831,8,171,sic
836,8,173,hard
844,8,175,claw
858,8,178,gains
872,8,181,Sky
887,8,185,dominated
901,8,187,digital
909,8,188,space
918,9,192,New
922,9,193,Zealand
949,9,199,developed
959,9,200,countries
981,9,204,switch
991,9,206,digital
1000,10,208,Analogue
1017,10,211,switched
