char,sent_n,token_i,word
0,1,0,OSLO
16,2,4,Nobel
22,2,5,Peace
28,2,6,Prize
38,2,8,awarded
46,2,9,today
55,2,11,Dr
58,2,12,Wangari
66,2,13,Maathai
79,2,15,Kenya
86,3,17,She
103,3,21,African
111,3,22,woman
120,3,24,win
128,3,26,Peace
134,3,27,prize
154,3,32,woman
163,3,34,win
171,3,36,prize
187,3,39,inception
210,4,44,Nobel
216,4,45,committee
226,4,46,cited
237,4,49,contribution
253,4,51,sustainable
265,4,52,development
278,4,54,democracy
292,4,56,peace
306,4,60,reasons
318,4,62,awarding
331,4,64,prize
338,5,66,It
354,5,70,Peace
360,5,71,prize
366,5,72,awarded
380,5,75,environmentalist
399,6,78,Dr
402,6,79,Maathai
415,6,82,member
425,6,84,parliament
439,6,86,Kenya
450,6,89,country
460,6,91,deputy
467,6,92,environmental
481,6,93,minister
495,6,96,holds
512,6,100,anatomy
529,6,103,University
543,6,105,Nairobi
552,7,107,For
556,7,108,seven
562,7,109,years
580,7,113,director
596,7,116,Red
600,7,117,Cross
609,7,119,Kenya
628,7,124,known
638,7,126,founding
651,7,128,Green
657,7,129,Belt
662,7,130,Movement
675,7,133,non
679,7,135,governmental
692,7,136,organization
705,7,137,dedicated
718,7,139,environmental
732,7,140,conservation
749,7,142,protecting
760,7,143,forests
769,8,145,Since
779,8,147,founding
801,8,152,organization
814,8,153,claims
829,8,156,planted
845,8,159,million
853,8,160,trees
867,8,164,process
875,8,165,employing
885,8,166,thousands
898,8,168,women
906,8,170,offering
920,8,172,empowerment
933,8,174,education
952,8,177,family
959,8,178,planning
974,9,182,GBM
978,9,183,organises
988,9,184,rural
994,9,185,women
1003,9,187,Kenya
1012,9,189,participate
1027,9,191,environmentally
1043,9,192,friendly
1052,9,193,activities
1071,9,196,reforestation
1086,9,198,economically
1099,9,200,conducive
1109,9,201,activities
1120,9,202,like
1125,9,203,eco
1129,9,205,tourism
1141,9,207,training
1153,9,209,forestry
1166,9,211,food
1171,9,212,processing
1194,9,217,community
1204,9,218,development
1219,10,221,On
1226,10,223,Green
1232,10,224,Belt
1237,10,225,Movement
1246,10,226,project
1255,10,228,Dr
1258,10,229,Maathai
1266,10,230,told
1275,10,232,UNESCO
1282,10,233,Courier
1300,10,238,If
1307,10,240,want
1315,10,242,save
1324,10,244,environment
1348,10,248,protect
1360,10,250,people
1382,10,254,human
1388,10,255,beings
1407,10,259,biological
1418,10,260,diversity
1429,11,262,And
1445,11,267,protect
1461,11,270,species
1481,11,275,point
1490,11,277,protecting
1501,11,278,tree
1506,11,279,species
1517,13,283,In
1520,13,284,accepting
1534,13,286,prize
1541,13,288,Dr
1544,13,289,Maathai
1552,13,290,said
1570,13,294,humbled
1585,13,297,recognition
1601,13,299,uplifted
1617,13,302,honor
1626,13,304,receiving
1640,13,306,award
1651,13,309,discussed
1661,13,310,social
1672,13,312,environmental
1686,13,313,problems
1706,13,316,challenge
1716,13,317,Africa
1731,13,320,rest
1743,13,323,world
1754,14,326,award
1760,14,327,includes
1771,14,329,cash
1776,14,330,component
1792,14,333,million
1800,14,334,Swedish
1808,14,335,Kronor
1816,14,337,approximately
1837,14,340,million
1849,15,344,Dr
1852,15,345,Maathai
1862,15,347,project
1874,15,349,opposed
1889,15,352,Kenyan
1896,15,353,government
1914,15,355,Daniel
1921,15,356,arap
1926,15,357,Moi
1932,15,359,rule
1942,15,362,Dr
1945,15,363,Maathai
1955,15,365,demonstrations
1973,15,367,protect
1985,15,369,forests
1999,15,371,met
2008,15,373,violent
2016,15,374,resistance
2028,15,376,eventually
2048,15,380,jailed
2063,16,385,government
2074,16,386,thinks
2089,16,389,threatening
2108,16,392,bashing
2128,16,396,silence
2141,16,400,Dr
2144,16,401,Maathai
2152,16,402,said
2159,17,405,But
2163,17,406,I
2173,17,409,elephant
2184,17,411,skin
2193,17,413,somebody
2207,17,415,raise
2219,17,417,voice
2228,18,421,In
2236,18,423,Dr
2239,18,424,Maathai
2247,18,425,ran
2255,18,427,president
2272,18,430,Liberal
2280,18,431,Party
2289,18,433,Kenya
2295,18,434,ticket
2303,19,436,In
2319,19,440,Moi
2325,19,442,Kenya
2331,19,443,African
2339,19,444,National
2348,19,445,Union
2354,19,446,party
2360,19,447,lost
2369,19,449,presidential
2382,19,450,race
2397,19,454,elected
2408,19,456,Parliament
2428,19,460,appointed
2438,19,461,deputy
2445,19,462,minister
2457,19,464,environment
2477,19,467,new
2481,19,468,government
2501,19,471,year
2509,19,474,position
2522,19,476,holds
2528,19,477,today
